"id","q1","q2","q6_h","q6_m","q7_h","q7_m","q8_1","q8_2","q8_3","q8_4","q8_5","q8_6","q8_88","q8_88_text","q8_90","q9_1","q9_2","q9_3","q9_4","q9_5","q9_6","q9_7","q9_8","q9_88","q9_88_text","q9_90","q10_1","q10_2","q10_3","q10_4","q10_5","q10_6","q10_7","q10_8","q10_9","q10_10","q10_88","q10_88_text","q10_90","q11_1","q11_2","q11_3","q11_4","q11_5","q11_6","q11_7","q11_8","q11_88","q11_88_text","q16","q17_01","q17_02","q18","q19_01","q19_02","q21a_6","q21a_6_text","q22_01_1","q22_02_1","q22_03_1","q22_04_1","q22_05_1","q23_01_1","q23_02_1","q23_03_1","q23_04_1","q23_05_1","q25_01_1","q25_02_1","q25_03_1","q25_04_1","q26_01_1","q26_02_1","q26_03_1","q27_1","q28_1","q28_2","q28_3","q28_4","q28_4_text","q28_5","q29_1","q29_2","q29_3","q29_4","q29_5","q29_5_text","q37a"
"7040127",2,72,3,0,7,0,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,4,4,3,3,1,1,2,1,2,2,1,2,1,4,4,4,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"7040203",2,89,0,5,7,0,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",2,2,4,2,3,1,2,1,1,2,5,5,1,1,3,3,4,5,1,1,NA,NA,"",NA,1,NA,1,1,NA,"",5
"7040210",1,60,5,0,4,0,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,1,"myVideo",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,2,4,1,1,1,1,1,1,1,1,1,4,4,4,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"7040211",1,52,2,0,3,0,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,1,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,3,3,1,1,1,1,1,1,1,1,1,4,4,3,3,1,NA,NA,NA,"",NA,1,1,NA,NA,NA,"",5
"7040221",2,77,1,30,12,30,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,1,NA,1,1,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,3,3,2,2,2,2,2,3,3,3,3,4,4,4,3,1,1,NA,NA,"",NA,1,1,NA,1,NA,"",5
"7040226",1,64,8,0,3,0,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,4,4,4,4,1,1,2,2,1,1,1,1,2,4,4,4,3,1,1,NA,NA,"",NA,1,1,NA,1,NA,"",5
"7040227",1,81,8,0,3,0,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,4,4,4,4,1,1,1,1,1,3,3,4,4,3,4,4,1,NA,1,NA,NA,"",NA,NA,NA,NA,1,NA,"",5
"7090106",1,78,5,0,3,0,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,1,NA,NA,1,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,4,3,1,2,2,1,1,5,5,3,1,2,2,3,2,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",5
"7090123",2,55,3,0,3,30,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,1,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,2,3,2,3,1,1,1,1,2,2,1,1,2,2,2,2,2,NA,1,NA,NA,"",NA,1,NA,NA,1,NA,"",5
"7090125",2,80,9,0,3,0,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,3,3,2,2,2,1,1,1,1,1,1,3,3,3,5,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",5
"7090209",2,58,2,0,2,0,1,NA,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,NA,1,NA,NA,"",NA,1,NA,1,1,NA,"",5
"7090221",1,60,4,0,1,30,1,1,1,1,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,1,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,4,4,2,2,2,1,1,1,1,4,4,3,3,3,3,4,3,1,1,NA,NA,"",NA,1,1,NA,1,NA,"",5
"7090223",1,78,12,0,2,0,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,4,4,4,4,2,2,2,1,2,2,2,2,3,4,4,4,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"7090224",1,72,0,0,3,0,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,4,4,4,4,1,1,1,2,1,1,1,3,3,4,4,4,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"7100101",1,61,0,30,1,30,1,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",2,3,4,2,3,1,1,1,1,2,2,2,2,2,3,3,3,3,NA,1,NA,NA,"",NA,NA,NA,NA,1,NA,"",5
"7120221",1,48,1,0,1,0,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"7170118",1,83,5,0,5,0,1,1,1,1,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,4,4,4,4,2,2,2,3,2,3,3,3,3,2,3,3,4,1,1,1,NA,"",NA,1,1,NA,NA,NA,"",5
"7170210",1,85,0,0,10,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,"",NA,NA,NA,1,1,1,1,NA,1,1,1,NA,"",NA,NA,1,1,1,1,1,1,1,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,3,3,3,3,2,1,2,1,2,3,3,3,3,3,3,3,3,1,NA,NA,NA,"",NA,NA,NA,NA,1,NA,"",5
"7170211",2,65,5,0,6,0,1,1,NA,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,1,"千尋影視",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"7170221",2,71,9,0,8,0,1,1,1,1,1,1,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,1,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,4,4,3,3,1,1,1,1,1,3,2,2,3,4,4,4,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"7240114",2,78,1,0,8,0,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,3,3,1,1,1,1,1,2,2,2,2,3,3,3,3,1,1,NA,NA,"",NA,NA,1,NA,1,NA,"",5
"8020144",2,72,3,0,4,0,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,"Google Meet及webex",NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,2,2,3,4,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",5
"8020237",2,79,0,0,10,0,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,NA,NA,"",NA,NA,1,NA,1,NA,"",5
"8040102",1,58,2,0,1,0,1,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,"",NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",2,2,3,2,3,2,2,2,1,2,3,3,3,3,2,2,2,3,NA,1,NA,NA,"",NA,NA,1,NA,NA,NA,"",5
"8040118",2,74,0,0,5,0,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,4,3,3,4,1,1,1,1,2,4,4,4,2,4,3,4,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"8060102",1,76,9,0,6,0,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,1,NA,"",NA,1,1,NA,1,NA,NA,NA,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"8060115",2,70,7,0,3,30,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,1,NA,NA,NA,NA,"",1,2,1,2,NA,NA,1,"已讀",3,3,3,3,3,1,1,1,2,2,1,1,1,1,4,4,4,5,1,1,1,NA,"",NA,NA,NA,NA,1,NA,"",5
"8060134",1,85,2,0,3,0,1,1,1,1,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,NA,1,NA,NA,"",1,1,1,2,NA,NA,1,"已讀",3,3,4,3,3,2,2,2,3,3,3,3,2,3,3,4,4,4,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",5
"8060216",2,83,8,0,6,0,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",1,1,2,2,NA,NA,1,"已讀",4,4,4,4,4,1,1,2,1,3,4,4,4,3,4,4,4,4,1,NA,NA,NA,"",NA,1,NA,NA,1,NA,"",5
"8060226",2,72,5,0,10,0,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,1,1,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,4,4,3,3,2,2,2,1,1,3,3,3,3,3,3,3,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"8060242",2,76,0,0,4,0,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",2,2,3,3,4,1,1,1,1,1,1,5,5,1,4,4,3,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"8070111",2,68,8,0,10,0,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,1,NA,1,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,3,4,3,3,1,1,1,1,1,5,3,3,4,3,3,3,2,1,1,NA,NA,"",NA,NA,NA,1,NA,NA,"",5
"8070115",1,85,0,0,8,0,1,1,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,NA,1,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,4,4,4,4,3,2,2,2,3,2,2,3,3,3,3,2,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"8070226",1,78,10,0,2,0,1,1,1,1,1,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,1,NA,1,NA,NA,"",1,1,1,1,1,2,1,"已讀",4,4,4,4,4,2,3,2,3,3,3,3,3,3,4,4,4,3,1,1,NA,NA,"",NA,1,1,NA,1,NA,"",5
"8070232",2,75,12,0,3,0,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,1,NA,NA,NA,1,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,2,2,2,3,1,1,1,1,1,1,2,1,2,3,3,3,3,1,1,NA,NA,"",NA,NA,NA,NA,1,NA,"",5
"8070248",1,63,2,0,5,0,1,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,2,NA,1,NA,NA,"",NA,NA,NA,NA,1,NA,"",5
"8110124",1,83,10,0,4,0,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,"",1,1,1,2,NA,NA,1,"已讀",4,3,2,3,3,2,1,1,3,2,3,3,2,2,4,4,4,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"8110228",2,88,20,0,4,0,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,1,NA,1,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,4,4,4,4,1,1,1,1,1,3,2,3,2,3,3,3,4,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",5
"8110239",2,67,0,10,4,0,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,1,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,3,3,3,3,1,2,1,1,1,1,1,2,2,3,3,3,4,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",5
"8130101",1,74,5,0,5,0,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,3,4,3,3,3,3,4,3,3,4,5,4,4,3,3,3,5,1,NA,1,NA,"",NA,NA,1,1,1,NA,"",5
"8130109",2,62,0,0,4,30,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,3,4,1,1,1,1,1,3,3,3,3,3,3,3,2,NA,NA,NA,1,"看看就好",NA,NA,NA,NA,NA,1,"沒有",5
"8130125",1,62,2,30,4,30,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,1,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,3,3,1,1,1,1,2,5,5,5,1,3,4,4,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"8130215",2,76,4,0,4,0,1,1,1,1,1,1,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,1,"Microsoft Teams",NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,1,NA,NA,NA,1,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,2,3,1,1,1,1,2,3,3,2,2,3,3,3,5,1,1,NA,NA,"",NA,NA,NA,NA,1,1,"散播不正確消息且不認錯",5
"8200107",1,84,4,10,3,15,1,1,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",2,4,3,2,3,1,1,1,1,1,2,2,2,2,4,4,4,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"8200119",1,55,1,10,1,30,NA,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,1,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,4,4,3,2,1,2,2,1,1,3,2,4,3,3,3,4,4,NA,1,NA,NA,"",NA,NA,NA,NA,1,NA,"",5
"8200121",2,75,5,0,3,0,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,NA,NA,NA,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,4,4,4,4,1,1,1,1,1,1,1,1,1,4,4,4,3,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",5
"8200133",2,86,9,0,5,0,1,1,1,1,NA,1,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,1,NA,NA,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",1,1,1,2,NA,NA,1,"已讀",3,3,4,3,3,2,1,1,1,2,2,2,1,1,4,4,4,4,1,NA,NA,NA,"",NA,1,1,NA,1,NA,"",5
"8200229",2,71,8,0,5,0,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,2,2,2,3,1,1,1,2,2,2,2,2,2,4,4,4,3,NA,1,NA,NA,"",NA,NA,1,NA,1,NA,"",5
"8200234",1,54,4,0,2,0,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,4,4,4,4,1,1,1,1,1,2,2,2,2,4,4,4,4,NA,1,NA,NA,"",NA,NA,NA,NA,1,NA,"",5
"8300108",1,84,6,0,2,0,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",1,1,1,1,1,1,1,"已讀",3,3,4,4,3,2,4,4,3,4,4,4,4,3,4,3,3,5,1,NA,1,NA,"",NA,NA,1,1,1,NA,"",5
"8300205",2,61,2,0,2,0,1,1,1,1,1,1,NA,NA,NA,1,1,NA,1,NA,NA,1,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,1,NA,"",1,2,1,2,NA,NA,1,"已讀",3,4,4,3,4,1,3,4,1,1,3,2,5,4,3,3,4,5,1,1,NA,NA,"",NA,1,1,1,1,NA,"",5
"8300211",1,55,0,0,3,0,1,NA,1,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",2,2,2,2,2,1,1,1,1,1,3,3,3,3,2,2,2,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"8300222",2,78,2,0,6,0,1,1,1,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,3,3,1,1,1,1,1,2,2,2,2,4,4,4,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"8420112",2,76,5,0,2,0,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,1,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,3,3,1,1,1,1,1,2,2,2,1,2,2,3,2,1,NA,NA,NA,"",NA,NA,NA,NA,1,NA,"",5
"8420223",2,43,0,0,0,0,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",2,2,2,2,2,1,2,1,1,1,1,1,1,1,4,4,4,4,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"9070111",2,57,1,30,1,40,1,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,3,2,2,NA,1,NA,NA,"",NA,NA,NA,NA,1,NA,"",5
"9070222",1,86,5,0,6,0,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,4,4,3,3,2,2,2,2,2,1,1,3,1,3,3,3,3,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,"",5
"9090109",1,88,14,0,1,0,1,1,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,1,1,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",3,3,3,3,3,1,1,1,1,1,1,1,1,1,4,4,4,2,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",5
"9090115",2,47,1,0,2,0,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,1,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",2,2,2,2,3,1,1,1,1,1,2,1,3,3,3,3,3,4,NA,1,NA,NA,"",NA,1,1,NA,1,NA,"",5
"9090131",2,87,3,0,5,0,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,1,NA,1,1,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,"",2,NA,NA,2,NA,NA,1,"已讀",4,4,4,3,4,2,2,2,1,1,1,1,1,1,4,4,4,4,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",5
